thick,crossplane,y,x,r,temp
3.16228e-06,7.5388,1,1,0.2,300
3.98107e-06,7.74585,1,1,0.2,300
5.01187e-06,7.93246,1,1,0.2,300
6.30957e-06,8.09817,1,1,0.2,300
7.94328e-06,8.24319,1,1,0.2,300
1e-05,8.3684,1,1,0.2,300
1.25893e-05,8.47515,1,1,0.2,300
1.58489e-05,8.56515,1,1,0.2,300
1.99526e-05,8.64027,1,1,0.2,300
2.51189e-05,8.70244,1,1,0.2,300
3.16228e-05,8.75351,1,1,0.2,300
3.98107e-05,8.79521,1,1,0.2,300
5.01187e-05,8.82907,1,1,0.2,300
6.30957e-05,8.85646,1,1,0.2,300
7.94328e-05,8.87853,1,1,0.2,300
0.0001,8.89627,1,1,0.2,300
1.25893e-09,0.590392,1,2,0.4,200
1.58489e-09,0.666077,1,2,0.4,200
1.99526e-09,0.747604,1,2,0.4,200
2.51189e-09,0.835305,1,2,0.4,200
3.16228e-09,0.929615,1,2,0.4,200
3.98107e-09,1.03107,1,2,0.4,200
5.01187e-09,1.1403,1,2,0.4,200
6.30957e-09,1.25802,1,2,0.4,200
7.94328e-09,1.38497,1,2,0.4,200
1e-08,1.52196,1,2,0.4,200
1.25893e-08,1.66979,1,2,0.4,200
1.58489e-08,1.82927,1,2,0.4,200
1.99526e-08,2.00117,1,2,0.4,200
2.51189e-08,2.18622,1,2,0.4,200
3.16228e-08,2.38508,1,2,0.4,200
3.98107e-08,2.59833,1,2,0.4,200
5.01187e-08,2.82644,1,2,0.4,200
6.30957e-08,3.06978,1,2,0.4,200
7.94328e-08,3.32859,1,2,0.4,200
1e-07,3.60299,1,2,0.4,200
1.25893e-07,3.89292,1,2,0.4,200
1.58489e-07,4.19818,1,2,0.4,200
1.99526e-07,4.51831,1,2,0.4,200
2.51189e-07,4.85259,1,2,0.4,200
3.16228e-07,5.19998,1,2,0.4,200
3.98107e-07,5.55908,1,2,0.4,200
5.01187e-07,5.92813,1,2,0.4,200
6.30957e-07,6.30497,1,2,0.4,200
7.94328e-07,6.68709,1,2,0.4,200
1e-06,7.07158,1,2,0.4,200
1.25893e-06,7.45521,1,2,0.4,200
1.58489e-06,7.83436,1,2,0.4,200
1.99526e-06,8.20513,1,2,0.4,200
2.51189e-06,8.5634,1,2,0.4,200
3.16228e-06,8.90509,1,2,0.4,200
3.98107e-06,9.22635,1,2,0.4,200
5.01187e-06,9.52384,1,2,0.4,200
6.30957e-06,9.79507,1,2,0.4,200
7.94328e-06,10.0385,1,2,0.4,200
1e-05,10.2537,1,2,0.4,200
1.25893e-05,10.4411,1,2,0.4,200
1.58489e-05,10.6022,1,2,0.4,200
1.99526e-05,10.739,1,2,0.4,200
2.51189e-05,10.8538,1,2,0.4,200
3.16228e-05,10.9494,1,2,0.4,200
3.98107e-05,11.0282,1,2,0.4,200
5.01187e-05,11.0928,1,2,0.4,200
6.30957e-05,11.1454,1,2,0.4,200
7.94328e-05,11.188,1,2,0.4,200
0.0001,11.2225,1,2,0.4,200
1.25893e-09,0.75867,2,1,0.6,300
1.58489e-09,0.851292,2,1,0.6,300
1.99526e-09,0.950492,2,1,0.6,300
2.51189e-09,1.05656,2,1,0.6,300
3.16228e-09,1.16988,2,1,0.6,300
3.98107e-09,1.29093,2,1,0.6,300
5.01187e-09,1.42024,2,1,0.6,300
6.30957e-09,1.55842,2,1,0.6,300
7.94328e-09,1.70609,2,1,0.6,300
1e-08,1.86389,2,1,0.6,300
1.25893e-08,2.03243,2,1,0.6,300
1.58489e-08,2.21225,2,1,0.6,300
1.99526e-08,2.40383,2,1,0.6,300
2.51189e-08,2.60752,2,1,0.6,300
3.16228e-08,2.82357,2,1,0.6,300
3.98107e-08,3.05208,2,1,0.6,300
5.01187e-08,3.29302,2,1,0.6,300
6.30957e-08,3.54619,2,1,0.6,300
7.94328e-08,3.81127,2,1,0.6,300
1e-07,4.08773,2,1,0.6,300
1.25893e-07,4.37491,2,1,0.6,300
1.58489e-07,4.67191,2,1,0.6,300
1.99526e-07,4.9776,2,1,0.6,300
2.51189e-07,5.29057,2,1,0.6,300
3.16228e-07,5.60913,2,1,0.6,300
3.98107e-07,5.93126,2,1,0.6,300
5.01187e-07,6.25465,2,1,0.6,300
6.30957e-07,6.57673,2,1,0.6,300
7.94328e-07,6.89466,2,1,0.6,300
1e-06,7.2054,2,1,0.6,300
1.25893e-06,7.50577,2,1,0.6,300
1.58489e-06,7.79259,2,1,0.6,300
1.99526e-06,8.06284,2,1,0.6,300
2.51189e-06,8.31386,2,1,0.6,300
3.16228e-06,8.54354,2,1,0.6,300
3.98107e-06,8.75051,2,1,0.6,300
5.01187e-06,8.93424,2,1,0.6,300
6.30957e-06,9.09496,2,1,0.6,300
7.94328e-06,9.23365,2,1,0.6,300
1e-05,9.35184,2,1,0.6,300
1.25893e-05,9.45143,2,1,0.6,300
1.58489e-05,9.53452,2,1,0.6,300
1.99526e-05,9.60325,2,1,0.6,300
2.51189e-05,9.6597,2,1,0.6,300
3.16228e-05,9.70577,2,1,0.6,300
3.98107e-05,9.74317,2,1,0.6,300
5.01187e-05,9.77342,2,1,0.6,300
6.30957e-05,9.7978,2,1,0.6,300
7.94328e-05,9.81738,2,1,0.6,300
0.0001,9.83308,2,1,0.6,300
1.25893e-09,0.592048,1,1,0.6,200
1.58489e-09,0.667227,1,1,0.6,200
1.99526e-09,0.748812,1,1,0.6,200
2.51189e-09,0.837353,1,1,0.6,200
3.16228e-09,0.933502,1,1,0.6,200
3.98107e-09,1.038,1,1,0.6,200
5.01187e-09,1.15167,1,1,0.6,200
6.30957e-09,1.27538,1,1,0.6,200
7.94328e-09,1.41004,1,1,0.6,200
1e-08,1.55656,1,1,0.6,200
1.25893e-08,1.71586,1,1,0.6,200
1.58489e-08,1.88879,1,1,0.6,200
1.99526e-08,2.07616,1,1,0.6,200
2.51189e-08,2.27872,1,1,0.6,200
3.16228e-08,2.4971,1,1,0.6,200
3.98107e-08,2.73182,1,1,0.6,200
5.01187e-08,2.98328,1,1,0.6,200
6.30957e-08,3.25176,1,1,0.6,200
7.94328e-08,3.53738,1,1,0.6,200
1e-07,3.84011,1,1,0.6,200
1.25893e-07,4.15974,1,1,0.6,200
1.58489e-07,4.49584,1,1,0.6,200
1.99526e-07,4.84772,1,1,0.6,200
2.51189e-07,5.21431,1,1,0.6,200
3.16228e-07,5.59415,1,1,0.6,200
3.98107e-07,5.98532,1,1,0.6,200
5.01187e-07,6.38544,1,1,0.6,200
6.30957e-07,6.79169,1,1,0.6,200
7.94328e-07,7.20082,1,1,0.6,200
1e-06,7.60919,1,1,0.6,200
1.25893e-06,8.01281,1,1,0.6,200
1.58489e-06,8.4074,1,1,0.6,200
1.99526e-06,8.7885,1,1,0.6,200
2.51189e-06,9.15168,1,1,0.6,200
3.16228e-06,9.4928,1,1,0.6,200
3.98107e-06,9.80832,1,1,0.6,200
5.01187e-06,10.0956,1,1,0.6,200
6.30957e-06,10.353,1,1,0.6,200
7.94328e-06,10.5802,1,1,0.6,200
1e-05,10.7777,1,1,0.6,200
1.25893e-05,10.9472,1,1,0.6,200
1.58489e-05,11.0909,1,1,0.6,200
1.99526e-05,11.2114,1,1,0.6,200
2.51189e-05,11.3115,1,1,0.6,200
3.16228e-05,11.394,1,1,0.6,200
3.98107e-05,11.4615,1,1,0.6,200
5.01187e-05,11.5164,1,1,0.6,200
6.30957e-05,11.561,1,1,0.6,200
7.94328e-05,11.5969,1,1,0.6,200
0.0001,11.6258,1,1,0.6,200
1.25893e-09,0.817936,2,2,0.4,500
1.58489e-09,0.912754,2,2,0.4,500
1.99526e-09,1.01224,2,2,0.4,500
2.51189e-09,1.1161,2,2,0.4,500
3.16228e-09,1.22404,2,2,0.4,500
3.98107e-09,1.3358,2,2,0.4,500
5.01187e-09,1.45116,2,2,0.4,500
6.30957e-09,1.5699,2,2,0.4,500
7.94328e-09,1.69183,2,2,0.4,500
1e-08,1.81678,2,2,0.4,500
1.25893e-08,1.94461,2,2,0.4,500
1.58489e-08,2.0752,2,2,0.4,500
1.99526e-08,2.20848,2,2,0.4,500
2.51189e-08,2.34438,2,2,0.4,500
3.16228e-08,2.48285,2,2,0.4,500
3.98107e-08,2.62384,2,2,0.4,500
5.01187e-08,2.76725,2,2,0.4,500
6.30957e-08,2.91294,2,2,0.4,500
7.94328e-08,3.06066,2,2,0.4,500
1e-07,3.21006,2,2,0.4,500
1.25893e-07,3.36067,2,2,0.4,500
1.58489e-07,3.51189,2,2,0.4,500
1.99526e-07,3.66303,2,2,0.4,500
2.51189e-07,3.8133,2,2,0.4,500
3.16228e-07,3.96184,2,2,0.4,500
3.98107e-07,4.10774,2,2,0.4,500
5.01187e-07,4.25005,2,2,0.4,500
6.30957e-07,4.38779,2,2,0.4,500
7.94328e-07,4.51997,2,2,0.4,500
1e-06,4.64556,2,2,0.4,500
1.25893e-06,4.76362,2,2,0.4,500
1.58489e-06,4.87325,2,2,0.4,500
1.99526e-06,4.97375,2,2,0.4,500
2.51189e-06,5.06461,2,2,0.4,500
3.16228e-06,5.1456,2,2,0.4,500
3.98107e-06,5.21681,2,2,0.4,500
5.01187e-06,5.27856,2,2,0.4,500
6.30957e-06,5.33145,2,2,0.4,500
7.94328e-06,5.37622,2,2,0.4,500
1e-05,5.41372,2,2,0.4,500
1.25893e-05,5.44487,2,2,0.4,500
1.58489e-05,5.47052,2,2,0.4,500
1.99526e-05,5.49152,2,2,0.4,500
2.51189e-05,5.5086,2,2,0.4,500
3.16228e-05,5.52244,2,2,0.4,500
3.98107e-05,5.53361,2,2,0.4,500
5.01187e-05,5.5426,2,2,0.4,500
6.30957e-05,5.54981,2,2,0.4,500
7.94328e-05,5.55559,2,2,0.4,500
0.0001,5.56021,2,2,0.4,500
1.25893e-09,0.87576,2,1,0.30000000000000004,500
1.58489e-09,0.976681,2,1,0.30000000000000004,500
1.99526e-09,1.08246,2,1,0.30000000000000004,500
2.51189e-09,1.19278,2,1,0.30000000000000004,500
3.16228e-09,1.30742,2,1,0.30000000000000004,500
3.98107e-09,1.42618,2,1,0.30000000000000004,500
5.01187e-09,1.54896,2,1,0.30000000000000004,500
6.30957e-09,1.67568,2,1,0.30000000000000004,500
7.94328e-09,1.80634,2,1,0.30000000000000004,500
1e-08,1.94095,2,1,0.30000000000000004,500
1.25893e-08,2.07955,2,1,0.30000000000000004,500
1.58489e-08,2.22222,2,1,0.30000000000000004,500
1.99526e-08,2.36902,2,1,0.30000000000000004,500
2.51189e-08,2.52002,2,1,0.30000000000000004,500
3.16228e-08,2.67527,2,1,0.30000000000000004,500
3.98107e-08,2.8348,2,1,0.30000000000000004,500
5.01187e-08,2.99855,2,1,0.30000000000000004,500
6.30957e-08,3.16637,2,1,0.30000000000000004,500
7.94328e-08,3.33798,2,1,0.30000000000000004,500
1e-07,3.51294,2,1,0.30000000000000004,500
1.25893e-07,3.69062,2,1,0.30000000000000004,500
1.58489e-07,3.87021,2,1,0.30000000000000004,500
1.99526e-07,4.05074,2,1,0.30000000000000004,500
2.51189e-07,4.23107,2,1,0.30000000000000004,500
3.16228e-07,4.40996,2,1,0.30000000000000004,500
3.98107e-07,4.58608,2,1,0.30000000000000004,500
5.01187e-07,4.75804,2,1,0.30000000000000004,500
6.30957e-07,4.92442,2,1,0.30000000000000004,500
7.94328e-07,5.08382,2,1,0.30000000000000004,500
1e-06,5.23488,2,1,0.30000000000000004,500
1.25893e-06,5.37634,2,1,0.30000000000000004,500
1.58489e-06,5.50713,2,1,0.30000000000000004,500
1.99526e-06,5.62642,2,1,0.30000000000000004,500
2.51189e-06,5.73368,2,1,0.30000000000000004,500
3.16228e-06,5.82878,2,1,0.30000000000000004,500
3.98107e-06,5.91193,2,1,0.30000000000000004,500
5.01187e-06,5.98368,2,1,0.30000000000000004,500
6.30957e-06,6.04482,2,1,0.30000000000000004,500
7.94328e-06,6.09637,2,1,0.30000000000000004,500
1e-05,6.13939,2,1,0.30000000000000004,500
1.25893e-05,6.17499,2,1,0.30000000000000004,500
1.58489e-05,6.20423,2,1,0.30000000000000004,500
1.99526e-05,6.22811,2,1,0.30000000000000004,500
2.51189e-05,6.2475,2,1,0.30000000000000004,500
3.16228e-05,6.26319,2,1,0.30000000000000004,500
3.98107e-05,6.27583,2,1,0.30000000000000004,500
5.01187e-05,6.28599,2,1,0.30000000000000004,500
6.30957e-05,6.29414,2,1,0.30000000000000004,500
7.94328e-05,6.30065,2,1,0.30000000000000004,500
0.0001,6.30586,2,1,0.30000000000000004,500
1.25893e-09,0.817748,1,1,0.5,500
1.58489e-09,0.914622,1,1,0.5,500
1.99526e-09,1.01769,1,1,0.5,500
2.51189e-09,1.12708,1,1,0.5,500
3.16228e-09,1.24303,1,1,0.5,500
3.98107e-09,1.36584,1,1,0.5,500
5.01187e-09,1.49592,1,1,0.5,500
6.30957e-09,1.63376,1,1,0.5,500
7.94328e-09,1.77991,1,1,0.5,500
1e-08,1.93499,1,1,0.5,500
1.25893e-08,2.0996,1,1,0.5,500
1.58489e-08,2.27432,1,1,0.5,500
1.99526e-08,2.45969,1,1,0.5,500
2.51189e-08,2.65613,1,1,0.5,500
3.16228e-08,2.86392,1,1,0.5,500
3.98107e-08,3.08319,1,1,0.5,500
5.01187e-08,3.31389,1,1,0.5,500
6.30957e-08,3.55578,1,1,0.5,500
7.94328e-08,3.80843,1,1,0.5,500
1e-07,4.07122,1,1,0.5,500
1.25893e-07,4.34331,1,1,0.5,500
1.58489e-07,4.62366,1,1,0.5,500
1.99526e-07,4.91093,1,1,0.5,500
2.51189e-07,5.20354,1,1,0.5,500
3.16228e-07,5.49959,1,1,0.5,500
3.98107e-07,5.79688,1,1,0.5,500
5.01187e-07,6.09298,1,1,0.5,500
6.30957e-07,6.38519,1,1,0.5,500
7.94328e-07,6.67069,1,1,0.5,500
1e-06,6.94655,1,1,0.5,500
1.25893e-06,7.20989,1,1,0.5,500
1.58489e-06,7.45796,1,1,0.5,500
1.99526e-06,7.68836,1,1,0.5,500
2.51189e-06,7.89918,1,1,0.5,500
3.16228e-06,8.08916,1,1,0.5,500
3.98107e-06,8.25781,1,1,0.5,500
5.01187e-06,8.40533,1,1,0.5,500
6.30957e-06,8.53261,1,1,0.5,500
7.94328e-06,8.64106,1,1,0.5,500
1e-05,8.73241,1,1,0.5,500
1.25893e-05,8.80862,1,1,0.5,500
1.58489e-05,8.87163,1,1,0.5,500
1.99526e-05,8.92337,1,1,0.5,500
2.51189e-05,8.96558,1,1,0.5,500
3.16228e-05,8.99985,1,1,0.5,500
3.98107e-05,9.02755,1,1,0.5,500
5.01187e-05,9.04987,1,1,0.5,500
6.30957e-05,9.0678,1,1,0.5,500
7.94328e-05,9.08218,1,1,0.5,500
0.0001,9.09368,1,1,0.5,500
1.25893e-09,0.700634,1,1,0.4,300
1.58489e-09,0.785299,1,1,0.4,300
1.99526e-09,0.875902,1,1,0.4,300
2.51189e-09,0.972721,1,1,0.4,300
3.16228e-09,1.07612,1,1,0.4,300
3.98107e-09,1.18655,1,1,0.4,300
5.01187e-09,1.30453,1,1,0.4,300
6.30957e-09,1.43064,1,1,0.4,300
7.94328e-09,1.56553,1,1,0.4,300
1e-08,1.70986,1,1,0.4,300
1.25893e-08,1.8643,1,1,0.4,300
1.58489e-08,2.02952,1,1,0.4,300
1.99526e-08,2.20616,1,1,0.4,300
2.51189e-08,2.39477,1,1,0.4,300
3.16228e-08,2.59583,1,1,0.4,300
3.98107e-08,2.80971,1,1,0.4,300
5.01187e-08,3.03665,1,1,0.4,300
6.30957e-08,3.27673,1,1,0.4,300
7.94328e-08,3.52992,1,1,0.4,300
1e-07,3.796,1,1,0.4,300
1.25893e-07,4.07456,1,1,0.4,300
1.58489e-07,4.365,1,1,0.4,300
1.99526e-07,4.66644,1,1,0.4,300
2.51189e-07,4.97771,1,1,0.4,300
3.16228e-07,5.29732,1,1,0.4,300
3.98107e-07,5.62346,1,1,0.4,300
5.01187e-07,5.95397,1,1,0.4,300
6.30957e-07,6.2864,1,1,0.4,300
7.94328e-07,6.618,1,1,0.4,300
1e-06,6.94576,1,1,0.4,300
1.25893e-06,7.26644,1,1,0.4,300
1.58489e-06,7.57662,1,1,0.4,300
1.99526e-06,7.87289,1,1,0.4,300
2.51189e-06,8.15197,1,1,0.4,300
3.16228e-06,8.411,1,1,0.4,300
3.98107e-06,8.64773,1,1,0.4,300
5.01187e-06,8.86072,1,1,0.4,300
6.30957e-06,9.04944,1,1,0.4,300
7.94328e-06,9.21421,1,1,0.4,300
1e-05,9.3561,1,1,0.4,300
1.25893e-05,9.47679,1,1,0.4,300
1.58489e-05,9.57829,1,1,0.4,300
1.99526e-05,9.66284,1,1,0.4,300
2.51189e-05,9.73267,1,1,0.4,300
3.16228e-05,9.78995,1,1,0.4,300
3.98107e-05,9.83664,1,1,0.4,300
5.01187e-05,9.87452,1,1,0.4,300
6.30957e-05,9.90513,1,1,0.4,300
7.94328e-05,9.92978,1,1,0.4,300
0.0001,9.94957,1,1,0.4,300
1.25893e-09,0.617631,1,1,0.1,200
1.58489e-09,0.693442,1,1,0.1,200
1.99526e-09,0.773852,1,1,0.1,200
2.51189e-09,0.858916,1,1,0.1,200
3.16228e-09,0.948801,1,1,0.1,200
3.98107e-09,1.04379,1,1,0.1,200
5.01187e-09,1.14427,1,1,0.1,200
6.30957e-09,1.25074,1,1,0.1,200
7.94328e-09,1.36376,1,1,0.1,200
1e-08,1.48396,1,1,0.1,200
1.25893e-08,1.61202,1,1,0.1,200
1.58489e-08,1.74861,1,1,0.1,200
1.99526e-08,1.89447,1,1,0.1,200
2.51189e-08,2.05029,1,1,0.1,200
3.16228e-08,2.21676,1,1,0.1,200
3.98107e-08,2.39453,1,1,0.1,200
5.01187e-08,2.58421,1,1,0.1,200
6.30957e-08,2.78628,1,1,0.1,200
7.94328e-08,3.00114,1,1,0.1,200
1e-07,3.22898,1,1,0.1,200
1.25893e-07,3.46977,1,1,0.1,200
1.58489e-07,3.72322,1,1,0.1,200
1.99526e-07,3.98873,1,1,0.1,200
2.51189e-07,4.26536,1,1,0.1,200
3.16228e-07,4.55187,1,1,0.1,200
3.98107e-07,4.84671,1,1,0.1,200
5.01187e-07,5.1481,1,1,0.1,200
6.30957e-07,5.45406,1,1,0.1,200
7.94328e-07,5.76249,1,1,0.1,200
1e-06,6.07115,1,1,0.1,200
1.25893e-06,6.37774,1,1,0.1,200
1.58489e-06,6.6798,1,1,0.1,200
1.99526e-06,6.97474,1,1,0.1,200
2.51189e-06,7.25981,1,1,0.1,200
3.16228e-06,7.53222,1,1,0.1,200
3.98107e-06,7.78919,1,1,0.1,200
5.01187e-06,8.02823,1,1,0.1,200
6.30957e-06,8.24728,1,1,0.1,200
7.94328e-06,8.44495,1,1,0.1,200
1e-05,8.62062,1,1,0.1,200
1.25893e-05,8.77444,1,1,0.1,200
1.58489e-05,8.90725,1,1,0.1,200
1.99526e-05,9.02048,1,1,0.1,200
2.51189e-05,9.1159,1,1,0.1,200
3.16228e-05,9.19552,1,1,0.1,200
3.98107e-05,9.26138,1,1,0.1,200
5.01187e-05,9.31546,1,1,0.1,200
6.30957e-05,9.3596,1,1,0.1,200
7.94328e-05,9.39543,1,1,0.1,200
0.0001,9.4244,1,1,0.1,200
1.25893e-09,0.917962,2,1,0.2,500
1.58489e-09,1.02335,2,1,0.2,500
1.99526e-09,1.133,2,1,0.2,500
2.51189e-09,1.24638,2,1,0.2,500
3.16228e-09,1.36304,2,1,0.2,500
3.98107e-09,1.48266,2,1,0.2,500
5.01187e-09,1.60495,2,1,0.2,500
6.30957e-09,1.72976,2,1,0.2,500
7.94328e-09,1.85698,2,1,0.2,500
1e-08,1.98657,2,1,0.2,500
1.25893e-08,2.11853,2,1,0.2,500
1.58489e-08,2.25293,2,1,0.2,500
1.99526e-08,2.38986,2,1,0.2,500
2.51189e-08,2.52945,2,1,0.2,500
3.16228e-08,2.6718,2,1,0.2,500
3.98107e-08,2.81703,2,1,0.2,500
5.01187e-08,2.96516,2,1,0.2,500
6.30957e-08,3.11612,2,1,0.2,500
7.94328e-08,3.2697,2,1,0.2,500
1e-07,3.42551,2,1,0.2,500
1.25893e-07,3.58299,2,1,0.2,500
1.58489e-07,3.7414,2,1,0.2,500
1.99526e-07,3.89982,2,1,0.2,500
2.51189e-07,4.05722,2,1,0.2,500
3.16228e-07,4.21248,2,1,0.2,500
3.98107e-07,4.36441,2,1,0.2,500
5.01187e-07,4.5118,2,1,0.2,500
6.30957e-07,4.65347,2,1,0.2,500
7.94328e-07,4.78825,2,1,0.2,500
1e-06,4.91508,2,1,0.2,500
1.25893e-06,5.03302,2,1,0.2,500
1.58489e-06,5.1413,2,1,0.2,500
1.99526e-06,5.23938,2,1,0.2,500
2.51189e-06,5.32703,2,1,0.2,500
3.16228e-06,5.40429,2,1,0.2,500
3.98107e-06,5.47148,2,1,0.2,500
5.01187e-06,5.52918,2,1,0.2,500
6.30957e-06,5.57816,2,1,0.2,500
7.94328e-06,5.6193,2,1,0.2,500
1e-05,5.65354,2,1,0.2,500
1.25893e-05,5.6818,2,1,0.2,500
1.58489e-05,5.70497,2,1,0.2,500
1.99526e-05,5.72385,2,1,0.2,500
2.51189e-05,5.73917,2,1,0.2,500
3.16228e-05,5.75154,2,1,0.2,500
3.98107e-05,5.76151,2,1,0.2,500
5.01187e-05,5.76951,2,1,0.2,500
6.30957e-05,5.77592,2,1,0.2,500
7.94328e-05,5.78105,2,1,0.2,500
0.0001,5.78515,2,1,0.2,500
1.25893e-09,0.753563,1,1,0.1,300
1.58489e-09,0.842964,1,1,0.1,300
1.99526e-09,0.936947,1,1,0.1,300
2.51189e-09,1.03538,1,1,0.1,300
3.16228e-09,1.13827,1,1,0.1,300
3.98107e-09,1.24572,1,1,0.1,300
5.01187e-09,1.35798,1,1,0.1,300
6.30957e-09,1.47543,1,1,0.1,300
7.94328e-09,1.59851,1,1,0.1,300
1e-08,1.72779,1,1,0.1,300
1.25893e-08,1.86387,1,1,0.1,300
1.58489e-08,2.0074,1,1,0.1,300
1.99526e-08,2.15904,1,1,0.1,300
2.51189e-08,2.31946,1,1,0.1,300
3.16228e-08,2.48929,1,1,0.1,300
3.98107e-08,2.66912,1,1,0.1,300
5.01187e-08,2.85944,1,1,0.1,300
6.30957e-08,3.06065,1,1,0.1,300
7.94328e-08,3.27297,1,1,0.1,300
1e-07,3.49643,1,1,0.1,300
1.25893e-07,3.7308,1,1,0.1,300
1.58489e-07,3.97556,1,1,0.1,300
1.99526e-07,4.22991,1,1,0.1,300
2.51189e-07,4.49269,1,1,0.1,300
3.16228e-07,4.76246,1,1,0.1,300
3.98107e-07,5.03749,1,1,0.1,300
5.01187e-07,5.31583,1,1,0.1,300
6.30957e-07,5.59536,1,1,0.1,300
7.94328e-07,5.87378,1,1,0.1,300
1e-06,6.14871,1,1,0.1,300
1.25893e-06,6.41768,1,1,0.1,300
1.58489e-06,6.67815,1,1,0.1,300
1.99526e-06,6.92758,1,1,0.1,300
2.51189e-06,7.16352,1,1,0.1,300
3.16228e-06,7.38374,1,1,0.1,300
3.98107e-06,7.58639,1,1,0.1,300
5.01187e-06,7.77014,1,1,0.1,300
6.30957e-06,7.93427,1,1,0.1,300
7.94328e-06,8.07875,1,1,0.1,300
1e-05,8.20417,1,1,0.1,300
1.25893e-05,8.31162,1,1,0.1,300
1.58489e-05,8.40261,1,1,0.1,300
1.99526e-05,8.47884,1,1,0.1,300
2.51189e-05,8.54214,1,1,0.1,300
3.16228e-05,8.59427,1,1,0.1,300
3.98107e-05,8.63693,1,1,0.1,300
5.01187e-05,8.67165,1,1,0.1,300
6.30957e-05,8.69977,1,1,0.1,300
7.94328e-05,8.72246,1,1,0.1,300
0.0001,8.74072,1,1,0.1,300
1.25893e-09,0.808973,1,2,0.30000000000000004,400
1.58489e-09,0.908809,1,2,0.30000000000000004,400
1.99526e-09,1.01444,1,2,0.30000000000000004,400
2.51189e-09,1.12564,1,2,0.30000000000000004,400
3.16228e-09,1.24231,1,2,0.30000000000000004,400
3.98107e-09,1.36438,1,2,0.30000000000000004,400
5.01187e-09,1.49193,1,2,0.30000000000000004,400
6.30957e-09,1.62512,1,2,0.30000000000000004,400
7.94328e-09,1.7642,1,2,0.30000000000000004,400
1e-08,1.90952,1,2,0.30000000000000004,400
1.25893e-08,2.06151,1,2,0.30000000000000004,400
1.58489e-08,2.22062,1,2,0.30000000000000004,400
1.99526e-08,2.38734,1,2,0.30000000000000004,400
2.51189e-08,2.56214,1,2,0.30000000000000004,400
3.16228e-08,2.74546,1,2,0.30000000000000004,400
3.98107e-08,2.93765,1,2,0.30000000000000004,400
5.01187e-08,3.139,1,2,0.30000000000000004,400
6.30957e-08,3.34964,1,2,0.30000000000000004,400
7.94328e-08,3.56959,1,2,0.30000000000000004,400
1e-07,3.79868,1,2,0.30000000000000004,400
1.25893e-07,4.03656,1,2,0.30000000000000004,400
1.58489e-07,4.28261,1,2,0.30000000000000004,400
1.99526e-07,4.536,1,2,0.30000000000000004,400
2.51189e-07,4.7956,1,2,0.30000000000000004,400
3.16228e-07,5.06002,1,2,0.30000000000000004,400
3.98107e-07,5.32759,1,2,0.30000000000000004,400
5.01187e-07,5.59643,1,2,0.30000000000000004,400
6.30957e-07,5.86442,1,2,0.30000000000000004,400
7.94328e-07,6.12928,1,2,0.30000000000000004,400
1e-06,6.38857,1,2,0.30000000000000004,400
1.25893e-06,6.63977,1,2,0.30000000000000004,400
1.58489e-06,6.88035,1,2,0.30000000000000004,400
1.99526e-06,7.10784,1,2,0.30000000000000004,400
2.51189e-06,7.32006,1,2,0.30000000000000004,400
3.16228e-06,7.51517,1,2,0.30000000000000004,400
3.98107e-06,7.69189,1,2,0.30000000000000004,400
5.01187e-06,7.84959,1,2,0.30000000000000004,400
6.30957e-06,7.98825,1,2,0.30000000000000004,400
7.94328e-06,8.10848,1,2,0.30000000000000004,400
1e-05,8.2114,1,2,0.30000000000000004,400
1.25893e-05,8.29847,1,2,0.30000000000000004,400
1.58489e-05,8.37136,1,2,0.30000000000000004,400
1.99526e-05,8.43185,1,2,0.30000000000000004,400
2.51189e-05,8.48164,1,2,0.30000000000000004,400
3.16228e-05,8.52237,1,2,0.30000000000000004,400
3.98107e-05,8.5555,1,2,0.30000000000000004,400
5.01187e-05,8.58233,1,2,0.30000000000000004,400
6.30957e-05,8.60398,1,2,0.30000000000000004,400
7.94328e-05,8.62138,1,2,0.30000000000000004,400
0.0001,8.63535,1,2,0.30000000000000004,400
1.25893e-09,0.716235,1,2,0.5,300
1.58489e-09,0.805534,1,2,0.5,300
1.99526e-09,0.901221,1,2,0.5,300
2.51189e-09,1.00354,1,2,0.5,300
3.16228e-09,1.11283,1,2,0.5,300
3.98107e-09,1.22954,1,2,0.5,300
5.01187e-09,1.35422,1,2,0.5,300
6.30957e-09,1.48748,1,2,0.5,300
7.94328e-09,1.63004,1,2,0.5,300
1e-08,1.78267,1,2,0.5,300
1.25893e-08,1.94619,1,2,0.5,300
1.58489e-08,2.12141,1,2,0.5,300
1.99526e-08,2.30914,1,2,0.5,300
2.51189e-08,2.51014,1,2,0.5,300
3.16228e-08,2.72509,1,2,0.5,300
3.98107e-08,2.95455,1,2,0.5,300
5.01187e-08,3.19894,1,2,0.5,300
6.30957e-08,3.45853,1,2,0.5,300
7.94328e-08,3.73344,1,2,0.5,300
1e-07,4.02359,1,2,0.5,300
1.25893e-07,4.32872,1,2,0.5,300
1.58489e-07,4.64834,1,2,0.5,300
1.99526e-07,4.9817,1,2,0.5,300
2.51189e-07,5.32773,1,2,0.5,300
3.16228e-07,5.68501,1,2,0.5,300
3.98107e-07,6.0517,1,2,0.5,300
5.01187e-07,6.42552,1,2,0.5,300
6.30957e-07,6.80381,1,2,0.5,300
